participant_id,baseline,sc_ped
773,24.08952142781876,24.08952142781876
774,32.910333333333334,34.154
775,11.282333333333334,11.282333333333334
777,35.36580924165139,36.370475908318056
778,52.606963058233774,54.06012972490044
779,24.12105715268747,24.424390486020805
780,19.7195,20.124499999999998
781,31.881333333333334,32.24066666666667
783,66.3735,68.30966666666667
784,18.309333333333335,18.58233333333333
785,11.870999999999999,11.870999999999999
786,19.257166666666663,19.614166666666666
788,8.16,8.16
789,33.12882666167731,33.294493328343975
790,10.489833333333333,11.666833333333333
791,58.338661842799276,59.30699517613262
792,30.447,30.447
793,34.858999999999995,35.153
794,30.545500000000004,31.741500000000002
795,4.854333333333333,4.854333333333333
796,40.45634974457437,40.45634974457437
798,36.92366666666667,37.997166666666665
799,29.120333333333335,29.28366666666667
800,60.465847314045,62.013347314045006
802,37.612056411712665,38.19255641171266
803,33.55828344409337,33.80795011076004
804,47.83849801991861,48.19083135325194
805,28.391989506173566,28.391989506173566
806,79.12866666666666,79.53366666666666
807,12.443333333333335,12.848333333333333
809,12.475666666666667,13.887
810,62.06966666666666,62.06966666666666
811,22.000793036537498,22.182793036537497
812,84.1415,84.1415
813,23.350534041653123,23.350534041653123
815,26.081166666666665,26.328499999999995
816,5.9745,6.112166666666667
818,17.79083333333333,18.14783333333333
819,25.257381743014736,25.257381743014736
820,30.671388727865256,31.089888727865254
821,17.928166666666666,20.460166666666666
823,15.374999999999998,15.671333333333333
824,35.6064379497018,36.72693794970179
825,6.824,6.824
826,31.207833333333333,31.830833333333334
827,46.49766666666667,48.65266666666666
828,8.360666666666665,8.631333333333332
829,6.004166666666666,6.004166666666666
830,33.103132104999986,33.95146543833332
832,12.064333333333334,12.739333333333335
833,12.517333333333333,12.771666666666667
834,34.990833333333335,35.30816666666667
835,42.43506161858889,42.43506161858889
836,45.76955406661341,46.20822073328008
837,14.767999999999997,14.767999999999997
838,41.75983333333333,43.34016666666666
839,36.86433333333333,37.128
840,28.425666666666665,28.425666666666665
841,31.168511081068367,31.168511081068367
842,7.152333333333333,7.152333333333333
845,16.23933333333333,16.49133333333333
846,46.53099999999999,47.098
847,9.250833333333333,10.857333333333333
848,6.017333333333333,6.651833333333334
850,15.474,17.426666666666666
851,23.268666666666668,26.741666666666667
852,32.190556780118115,34.36522344678478
853,46.87716666666667,47.46516666666667
854,12.704,13.070333333333334
855,9.232833333333332,9.5315
856,58.32866666666666,58.660000000000004
857,40.80407599569611,42.4600759956961
858,57.38752540315928,58.229858736492616
859,7.7825,8.1675
860,22.805166666666665,24.886833333333335
862,18.357499999999998,18.688833333333335
863,16.09,16.393333333333334
864,16.959666666666667,18.174666666666667
865,20.177921769592622,20.177921769592622
866,21.254417797599476,21.254417797599476
867,41.388666666666666,41.68033333333334
869,39.30316666666667,39.685833333333335
871,36.3029761440515,36.62964281071817
872,28.839666666666666,29.244666666666667
873,21.235976596625964,23.085309929959298
874,12.680833333333332,13.126333333333331
875,77.51066666666667,77.51066666666667
876,35.04216666666667,35.04216666666667
877,61.607298491415285,61.88963182474862
878,21.544,22.613333333333333
879,50.11465570926116,52.42865570926116
880,29.2455,29.630499999999998
881,27.49897861963506,27.49897861963506
882,91.88833333333332,93.3405
883,29.45518983576342,29.83318983576342
885,32.099758156774335,32.72509149010767
886,14.274,14.558666666666667
887,49.04525466688866,49.04525466688866
888,22.173605964434614,22.173605964434614
890,62.3285,63.94083333333334
891,21.233,22.278000000000002
892,38.75333333333333,39.394000000000005
893,18.128666666666668,18.483333333333334
894,15.116999999999999,16.814333333333334
895,23.567999999999998,25.706
896,49.60666666666667,49.87266666666666
897,9.937333333333333,9.937333333333333
898,20.63533333333333,22.591666666666665
899,30.097166666666666,30.097166666666666
900,40.695166666666665,40.695166666666665
901,99.52483333333333,99.74183333333335
902,24.78858921610765,25.17358921610765
903,21.518833333333333,22.618166666666667
906,16.801,17.28633333333333
907,13.588000000000001,13.588000000000001
908,32.502599761418,33.218099761417996
909,54.80502982802875,54.80502982802875
910,35.431775947104526,35.83677594710452
911,95.75466666666667,97.4055
912,31.767166666666668,32.154500000000006
914,46.2725,46.272499999999994
915,53.37351391337698,54.66151391337699
916,8.903500000000001,8.903500000000001
917,34.4465,35.1325
918,17.525666666666666,17.525666666666666
919,48.46126261131718,48.612929277983845
920,33.79616773675018,37.98050107008351
921,33.12474373297719,33.12474373297719
922,38.98502464898294,39.36535798231628
923,25.133213733789873,25.133213733789873
924,26.422991377469767,26.723991377469765
925,41.188,41.516999999999996
